Date,Open,High,Low,Close,Adj Close,Volume,CloseLong,CloseShort,OpenLong,OpenShort,HighLong,HighShort,LowLong,LowShort
29/12/2020,78.679001,78.949997,78.679001,78.678001,78.678001,0,27,73,26,74,30,74,26,70
30/12/2020,78.779999,79.389999,78.748001,78.805,78.805,0,30,70,27,73,31,73,27,69
31/12/2020,79.290001,79.785004,79.28038,79.285004,79.285004,0,29,71,31,69,31,71,29,69
01/01/2021,73.273003,81.41449,73.273003,78.377998,78.377998,0,29,71,29,71,29,71,29,71
03/01/2021,#N/A,,,,,,31,69,29,71,31,71,29,69
04/01/2021,79.602997,79.602997,78.998001,79.607002,79.607002,0,36,64,30,70,36,70,30,64
05/01/2021,79.100998,79.625999,79.055,79.073997,79.073997,0,30,70,35,65,38,71,29,62
06/01/2021,79.719002,80.421997,79.531998,79.719002,79.719002,0,33,67,30,70,36,70,30,64
07/01/2021,80.516998,80.556999,80.150002,80.510002,80.510002,0,35,65,33,67,35,70,30,65
08/01/2021,80.623001,80.912003,80.489998,80.635002,80.635002,0,32,68,35,65,36,68,32,64
10/01/2021,#N/A,,,,,,32,68,32,68,33,68,32,67
11/01/2021,80.372002,80.438538,80.001999,80.309998,80.309998,0,38,62,33,67,40,67,33,60
12/01/2021,80.266998,80.601997,80.181,80.257004,80.257004,0,40,60,38,62,44,62,38,56
13/01/2021,80.660004,80.677002,80.277,80.666,80.666,0,40,60,41,59,41,64,36,59
14/01/2021,80.434998,80.795258,80.400002,80.427002,80.427002,0,39,61,41,59,44,62,38,56
15/01/2021,80.734001,80.783997,79.734001,80.699997,80.699997,0,37,63,39,61,43,63,37,57
17/01/2021,#N/A,,,,,,38,62,37,63,38,63,37,62
18/01/2021,79.848,79.892998,79.510002,79.882004,79.882004,0,38,62,38,62,39,64,36,61
19/01/2021,79.690002,80.296997,79.690002,79.691002,79.691002,0,35,65,41,59,41,68,32,59
20/01/2021,80.127998,80.342003,79.983002,80.123001,80.123001,0,39,61,37,63,40,63,37,60
21/01/2021,80.291,80.509003,80.247002,80.306999,80.306999,0,40,60,40,60,44,61,39,56
22/01/2021,80.309998,80.440002,79.900002,80.322998,80.322998,0,38,62,41,59,41,64,36,59
24/01/2021,#N/A,,,,,,38,62,38,62,38,62,38,62
25/01/2021,80.066002,80.334,79.769997,80.069,80.069,0,36,64,39,61,42,64,36,58
26/01/2021,80.028999,80.334,79.612,80.059998,80.059998,0,36,64,36,64,37,66,34,63
27/01/2021,80.323997,80.406998,79.68,80.309998,80.309998,0,40,60,38,62,41,63,37,59
28/01/2021,79.68,80.073997,79.18,79.660004,79.660004,0,33,67,40,60,43,67,33,57
29/01/2021,80.019997,80.639999,79.806999,79.985001,79.985001,0,31,69,33,67,33,70,30,67
31/01/2021,#N/A,,,,,,32,68,31,69,32,70,30,68
01/02/2021,79.791,80.203003,79.790001,79.759003,79.759003,0,35,65,32,68,36,68,32,64
02/02/2021,80.047997,80.352997,79.564003,80.070999,80.070999,0,36,64,35,65,37,65,35,63
03/02/2021,79.903,80.114998,79.829002,79.903,79.903,0,38,62,37,63,38,66,34,62
04/02/2021,80.168999,80.325996,80.051003,80.149002,80.149002,0,33,67,38,62,39,67,33,61
05/02/2021,80.234001,80.767998,80.029999,80.245003,80.245003,0,25,75,33,67,36,75,25,64
07/02/2021,#N/A,,,,,,26,74,25,75,26,75,25,74
08/02/2021,80.921997,81.171997,80.833,80.925003,80.925003,0,32,68,27,73,32,74,26,68
09/02/2021,81.079002,81.153,80.649002,81.097,81.097,0,32,68,32,68,33,72,28,67
10/02/2021,80.948997,81.085999,80.829002,80.952003,80.952003,0,30,70,32,68,34,71,29,66
11/02/2021,80.806,81.362,80.660004,80.789001,80.789001,0,36,64,29,71,37,71,29,63
12/02/2021,81.196999,81.475998,81.07,81.181999,81.181999,0,37,63,37,63,39,63,37,61
14/02/2021,#N/A,,,,,,38,62,37,63,38,63,37,62
15/02/2021,81.556,82.058998,81.510002,81.563004,81.563004,0,39,61,39,61,40,63,37,60
16/02/2021,82.038002,82.402,81.886002,82.054001,82.054001,0,38,62,39,61,41,63,37,59
17/02/2021,82.096001,82.271004,81.780998,82.106003,82.106003,0,37,63,38,62,38,67,33,62
18/02/2021,82.114998,82.292,81.832001,82.128998,82.128998,0,35,65,37,63,41,65,35,59
19/02/2021,82.078003,83.146004,81.995003,82.059998,82.059998,0,31,69,36,64,37,69,31,63
21/02/2021,#N/A,,,,,,33,67,31,69,33,69,31,67
22/02/2021,83.191002,83.416,82.998001,83.224998,83.224998,0,36,64,35,65,38,67,33,62
23/02/2021,83.099998,83.291,82.944,83.093697,83.093697,0,35,65,36,64,38,67,33,62
24/02/2021,83.269997,84.045998,83.25,83.265213,83.265213,0,37,63,37,63,40,65,35,60
25/02/2021,84.487,84.945,84.32,84.408218,84.408218,0,34,66,38,62,43,69,31,57
26/02/2021,83.676003,83.714996,82.238998,83.696999,83.696999,0,37,63,30,70,39,70,30,61
28/02/2021,#N/A,,,,,,43,57,37,63,43,63,37,57
01/03/2021,82.542999,83.026001,82.410004,82.556,82.556,0,48,52,43,57,50,57,43,50
02/03/2021,83.044998,83.496002,82.636002,83.038002,83.038002,0,51,49,48,52,51,59,41,49
03/03/2021,83.518997,83.737,83.171997,83.533997,83.533997,0,45,55,52,48,53,55,45,47
04/03/2021,83.013,84.000999,83.013,83.049004,83.049004,0,42,58,45,55,48,58,42,52
05/03/2021,83.300003,83.577003,82.786003,83.286003,83.286003,0,40,60,41,59,42,63,37,58
07/03/2021,#N/A,,,,,,44,56,40,60,44,60,40,56
08/03/2021,83.533997,83.610001,82.928001,83.57,83.57,0,41,59,45,55,46,60,40,54
09/03/2021,83.398003,83.902,83.177002,83.403,83.403,0,51,49,42,58,51,58,42,49
10/03/2021,83.750999,83.891998,83.486,83.766998,83.766998,0,51,49,51,49,53,49,51,47
11/03/2021,83.833,84.527,83.794998,83.822998,83.822998,0,45,55,51,49,52,55,45,48
12/03/2021,84.522003,84.775002,84.209999,84.533997,84.533997,0,40,60,46,54,48,60,40,52
14/03/2021,#N/A,,,,,,41,59,40,60,41,60,40,59
15/03/2021,84.698997,84.724998,84.115997,84.69223,84.69223,0,39,61,43,57,43,63,37,57
16/03/2021,84.558998,84.655998,84.217003,84.558456,84.558456,0,35,65,39,61,39,65,35,61
17/03/2021,84.446999,84.452003,84.168999,84.443001,84.443001,0,36,64,35,65,37,66,34,63
18/03/2021,85.080002,85.443001,84.759003,85.073997,85.073997,0,40,60,38,62,43,62,38,57
19/03/2021,84.447998,84.538002,84.123001,84.460999,84.460999,0,41,59,40,60,43,61,39,57
21/03/2021,#N/A,,,,,,39,61,41,59,41,63,37,59
22/03/2021,84.088997,84.286003,83.842003,84.070999,84.070999,0,40,60,41,59,41,63,37,59
23/03/2021,84.248001,84.255997,82.998001,84.245003,84.245003,0,39,61,41,59,41,64,36,59
24/03/2021,82.569,83.031998,82.293999,82.518997,82.518997,0,42,58,39,61,45,63,37,55
25/03/2021,82.57,83.060997,82.556999,82.570999,82.570999,0,47,53,43,57,47,58,42,53
26/03/2021,82.891998,83.801003,82.843002,82.906998,82.906998,0,37,63,47,53,49,63,37,51
28/03/2021,#N/A,,,,,,38,62,37,63,38,63,37,62
29/03/2021,83.82,83.922997,83.341003,83.830002,83.830002,0,38,62,40,60,40,64,36,60
30/03/2021,83.898003,84.272003,83.789001,83.902374,83.902374,0,37,63,39,61,42,64,36,58
31/03/2021,83.901001,84.473,83.883003,83.921997,83.921997,0,40,60,38,62,41,63,37,59
01/04/2021,84.092003,84.155998,83.436996,84.084,84.084,0,37,63,40,60,40,66,34,60
02/04/2021,84.259003,84.472,84.019997,84.247002,84.247002,0,34,66,37,63,37,67,33,63
04/04/2021,#N/A,,,,,,34,66,34,66,34,66,34,66
05/04/2021,84.307999,84.375999,84.082001,84.321999,84.321999,0,38,62,34,66,38,66,34,62
06/04/2021,84.376999,84.448997,83.806,84.377998,84.377998,0,35,65,39,61,39,65,35,61
07/04/2021,84.162003,84.233002,83.57,84.169998,84.169998,0,35,65,36,64,37,67,33,63
08/04/2021,83.628998,83.773003,83.300003,83.635002,83.635002,0,36,64,35,65,37,66,34,63
09/04/2021,83.696999,83.777,83.029999,83.706001,83.706001,0,37,63,37,63,38,65,35,62
11/04/2021,#N/A,,,,,,38,62,37,63,38,63,37,62
12/04/2021,83.615997,83.615997,83.168999,83.635002,83.635002,0,35,65,37,63,38,67,33,62
13/04/2021,83.418999,83.455002,83.044998,83.424004,83.424004,0,37,63,35,65,37,66,34,63
14/04/2021,83.277,84.242996,83.089996,83.292999,83.292999,0,39,61,36,64,43,64,36,57
15/04/2021,84.099998,84.400002,83.883003,84.117996,84.117996,0,39,61,39,61,40,63,37,60
16/04/2021,84.231003,84.372002,84.080002,84.246002,84.246002,0,37,63,39,61,39,63,37,61
18/04/2021,#N/A,,,,,,37,63,37,63,37,64,36,63
19/04/2021,83.841003,84.139999,83.760002,83.856003,83.856003,0,37,63,36,64,38,65,35,62
20/04/2021,83.940002,84.709999,83.510002,83.919998,83.919998,0,38,62,38,62,39,66,34,61
21/04/2021,83.487,83.918999,83.209999,83.502998,83.502998,0,34,66,38,62,40,66,34,60
22/04/2021,83.739998,83.852997,83.302002,83.777,83.777,0,35,65,34,66,36,66,34,64
23/04/2021,83.190002,83.607002,83.084,83.170998,83.170998,0,37,63,35,65,39,65,35,61
25/04/2021,#N/A,,,,,,37,63,37,63,37,64,36,63
26/04/2021,83.523003,84.478996,83.514999,83.522003,83.522003,0,33,67,36,64,40,68,32,60
27/04/2021,84.336998,84.414001,84.098999,84.363998,84.363998,0,33,67,34,66,35,70,30,65
28/04/2021,84.445,84.588997,84.151001,84.473,84.473,0,34,66,34,66,34,69,31,66
29/04/2021,84.647003,85.002998,84.507004,84.646004,84.646004,0,33,67,34,66,37,67,33,63
30/04/2021,84.699997,84.842003,84.190002,84.695999,84.695999,0,30,70,34,66,34,70,30,66
02/05/2021,#N/A,,,,,,30,70,30,70,30,70,30,70
03/05/2021,84.352997,84.746002,84.352997,84.339996,84.339996,0,35,65,31,69,37,69,31,63
04/05/2021,84.633003,84.694,83.946999,84.632004,84.632004,0,32,68,35,65,37,70,30,63
05/05/2021,84.314003,84.683998,84.307999,84.328003,84.328003,0,35,65,32,68,36,69,31,64
06/05/2021,84.648003,84.827003,84.246002,84.654999,84.654999,0,36,64,36,64,36,68,32,64
07/05/2021,84.879997,85.303001,84.709999,84.915001,84.915001,0,33,67,36,64,37,67,33,63
09/05/2021,#N/A,,,,,,32,68,33,67,33,68,32,67
10/05/2021,85.304001,85.796997,85.291,85.314003,85.314003,0,35,65,33,67,37,67,33,63
11/05/2021,85.343002,85.431,84.828003,85.334999,85.334999,0,33,67,36,64,37,70,30,63
12/05/2021,85.224998,85.253998,84.68,85.206001,85.206001,0,39,61,34,66,39,68,32,61
13/05/2021,84.819,84.822998,84.303001,84.793999,84.793999,0,37,63,39,61,39,64,36,61
14/05/2021,84.603996,85.058998,84.530998,84.586998,84.586998,0,40,60,37,63,42,63,37,58
16/05/2021,#N/A,,,,,,40,60,40,60,40,61,39,60
17/05/2021,85.07,85.082001,84.459,85.089996,85.089996,0,42,58,40,60,43,60,40,57
18/05/2021,84.910004,85.139,84.769997,84.900002,84.900002,0,41,59,44,56,45,61,39,55
19/05/2021,84.754997,84.946999,84.057999,84.781998,84.781998,0,40,60,39,61,41,65,35,59
20/05/2021,84.349998,84.636002,84.264999,84.356003,84.356003,0,36,64,39,61,39,65,35,61
21/05/2021,84.559998,84.650002,84.099998,84.574997,84.574997,0,39,61,37,63,39,65,35,61
23/05/2021,#N/A,,,,,,38,62,39,61,39,62,38,61
24/05/2021,84.130997,84.319,83.987,84.169998,84.169998,0,42,58,39,61,43,62,38,57
25/05/2021,84.346001,84.637001,84.239998,84.365997,84.365997,0,38,62,43,57,44,63,37,56
26/05/2021,84.336998,84.796997,84.296997,84.313004,84.313004,0,47,53,38,62,47,62,38,53
27/05/2021,84.480003,85.056,84.32,84.492996,84.492996,0,40,60,47,53,48,60,40,52
28/05/2021,85.031998,85.149002,84.552002,85.017998,85.017998,0,41,59,40,60,42,62,38,58
30/05/2021,#N/A,,,,,,42,58,41,59,42,59,41,58
31/05/2021,84.728996,84.904999,84.605003,84.711998,84.711998,0,46,54,42,58,47,58,42,53
01/06/2021,84.771004,85.040001,84.669998,84.783997,84.783997,0,45,55,46,54,47,55,45,53
02/06/2021,84.917999,85.164001,84.739998,84.921997,84.921997,0,43,57,45,55,45,58,42,55
03/06/2021,84.860001,84.985001,84.375999,84.872002,84.872002,0,47,53,43,57,47,59,41,53
04/06/2021,84.5,84.780998,84.153,84.480003,84.480003,0,42,58,47,53,49,58,42,51
06/06/2021,#N/A,,,,,,42,58,42,58,42,58,42,58
07/06/2021,84.833,84.877998,84.639999,84.850998,84.850998,0,39,61,42,58,43,61,39,57
08/06/2021,84.757004,84.848,84.629997,84.754997,84.754997,0,40,60,40,60,42,60,40,58
09/06/2021,84.695999,84.832001,84.640999,84.695999,84.695999,0,38,62,40,60,40,63,37,60
10/06/2021,84.731003,84.998001,84.620003,84.722,84.722,0,40,60,39,61,41,62,38,59
11/06/2021,84.749001,85.043999,84.410004,84.766998,84.766998,0,42,58,40,60,42,62,38,58
13/06/2021,#N/A,,,,,,42,58,42,58,42,59,41,58
14/06/2021,84.580002,84.932999,84.459999,84.550003,84.550003,0,36,64,43,57,44,64,36,56
15/06/2021,84.855003,84.926003,84.514999,84.860001,84.860001,0,42,58,36,64,42,64,36,58
16/06/2021,84.601997,84.752998,84.589996,84.605003,84.605003,0,43,57,43,57,44,59,41,56
17/06/2021,84.318001,84.524002,83.301003,84.343002,84.343002,0,46,54,43,57,46,60,40,54
18/06/2021,83.348,83.375,82.473,83.370003,83.370003,0,44,56,45,55,47,57,43,53
20/06/2021,#N/A,,,,,,46,54,44,56,46,56,44,54
21/06/2021,82.653999,83.029999,82.139,82.663002,82.663002,0,47,53,48,52,51,53,47,49
22/06/2021,83.147003,83.388,82.769997,83.129997,83.129997,0,44,56,47,53,49,58,42,51
23/06/2021,83.622002,84.129997,83.510002,83.593002,83.593002,0,36,64,44,56,44,64,36,56
24/06/2021,84.065002,84.149002,83.870003,84.070999,84.070999,0,31,69,37,63,37,70,30,63
25/06/2021,84.081001,84.227997,84.019997,84.097,84.097,0,30,70,32,68,33,70,30,67
27/06/2021,#N/A,,,,,,30,70,30,70,30,71,29,70
28/06/2021,84.156998,84.156998,83.657997,84.120003,84.120003,0,28,72,30,70,31,74,26,69
29/06/2021,83.704002,83.704002,83.011002,83.703003,83.703003,0,35,65,28,72,35,73,27,65
30/06/2021,83.038002,83.342003,82.818001,83.049004,83.049004,0,36,64,35,65,38,66,34,62
01/07/2021,83.286003,83.639999,83.087997,83.317001,83.317001,0,34,66,36,64,38,67,33,62
02/07/2021,83.319,83.460999,83.040001,83.292,83.292,0,33,67,34,66,36,67,33,64
04/07/2021,#N/A,,,,,,35,65,33,67,35,67,33,65
05/07/2021,83.530998,83.566002,83.428001,83.551003,83.551003,0,36,64,35,65,36,68,32,64
06/07/2021,83.620003,84.185997,82.827003,83.637001,83.637001,0,42,58,36,64,43,66,34,57
07/07/2021,82.830002,83.329002,82.653,82.891998,82.891998,0,38,62,41,59,43,63,37,57
08/07/2021,82.778999,82.778999,81.343002,82.790001,82.790001,0,50,50,38,62,50,62,38,50
09/07/2021,81.610001,82.473999,81.353996,81.613998,81.613998,0,42,58,51,49,54,58,42,46
11/07/2021,#N/A,,,,,,41,59,42,58,42,60,40,58
12/07/2021,82.536003,82.668999,82.030998,82.540001,82.540001,0,44,56,42,58,44,64,36,56
13/07/2021,82.519997,82.808998,82.091003,82.496002,82.496002,0,39,61,45,55,46,61,39,54
14/07/2021,82.258003,82.524002,82.137001,82.277,82.277,0,42,58,40,60,43,60,40,57
15/07/2021,82.279999,82.279999,81.711998,82.264999,82.264999,0,44,56,42,58,44,62,38,56
16/07/2021,81.485001,81.934998,81.467003,81.487,81.487,0,46,54,44,56,47,56,44,53
18/07/2021,#N/A,,,,,,46,54,46,54,47,54,46,53
19/07/2021,81.186996,81.242996,80,81.150002,81.150002,0,53,47,44,56,53,56,44,47
20/07/2021,80.362,80.583,79.849998,80.389999,80.389999,0,53,47,53,47,53,49,51,47
21/07/2021,80.660004,81.125999,80.089996,80.665001,80.665001,0,49,51,55,45,55,51,49,45
22/07/2021,81.045998,81.468002,80.839996,81.054001,81.054001,0,46,54,50,50,51,55,45,49
23/07/2021,81.297997,81.652,81.184998,81.286003,81.286003,0,42,58,46,54,46,60,40,54
25/07/2021,#N/A,,,,,,42,58,42,58,42,59,41,58
26/07/2021,81.425003,81.499001,80.789001,81.440002,81.440002,0,38,62,41,59,41,65,35,59
27/07/2021,81.449997,81.476997,80.730003,81.470001,81.470001,0,39,61,39,61,39,65,35,61
28/07/2021,80.888,81.033997,80.637001,80.879997,80.879997,0,38,62,39,61,39,64,36,61
29/07/2021,81.060997,81.351997,80.758003,81.060997,81.060997,0,42,58,38,62,43,62,38,57
30/07/2021,80.901001,81.074997,80.606003,80.917,80.917,0,45,55,41,59,45,61,39,55
01/08/2021,#N/A,,,,,,45,55,45,55,45,55,45,55
02/08/2021,80.529999,80.75,80.383003,80.542999,80.542999,0,45,55,44,56,46,57,43,54
03/08/2021,80.445999,80.892998,80.172997,80.428001,80.428001,0,48,52,45,55,48,56,44,52
04/08/2021,80.606003,81.026001,80.519997,80.615997,80.615997,0,49,51,47,53,50,54,46,50
05/08/2021,80.860001,81.346001,80.830002,80.852997,80.852997,0,49,51,50,50,52,51,49,48
06/08/2021,81.237,81.386002,80.973999,81.249001,81.249001,0,45,55,49,51,49,55,45,51
08/08/2021,#N/A,,,,,,41,59,45,55,45,59,41,55
09/08/2021,80.870003,81.083,80.830002,80.871002,80.871002,0,42,58,41,59,43,60,40,57
10/08/2021,80.862999,81.304001,80.699997,80.856003,80.856003,0,39,61,42,58,45,62,38,55
11/08/2021,81.222,81.559998,81.120003,81.199997,81.199997,0,44,56,39,61,44,62,38,56
12/08/2021,81.353996,81.363998,80.949997,81.349998,81.349998,0,45,55,44,56,48,56,44,52
13/08/2021,81.043999,81.103996,80.870003,81.045998,81.045998,0,47,53,46,54,47,56,44,53
15/08/2021,#N/A,,,,,,46,54,47,53,47,54,46,53
16/08/2021,80.728996,80.728996,79.905998,80.737999,80.737999,0,61,39,45,55,61,56,44,39
17/08/2021,80.217003,80.217003,79.462997,80.192001,80.192001,0,59,41,61,39,61,44,56,39
18/08/2021,79.470001,79.716003,79.306999,79.471001,79.471001,0,62,38,59,41,65,41,59,35
19/08/2021,79.432999,79.536003,78.248001,79.424004,79.424004,0,60,40,62,38,63,44,56,37
20/08/2021,78.458,78.623001,77.907997,78.442001,78.442001,0,61,39,60,40,61,44,56,39
22/08/2021,#N/A,,,,,,60,40,61,39,61,40,60,39
23/08/2021,78.454002,79.134003,78.440002,78.379997,78.379997,0,63,37,61,39,66,39,61,34
24/08/2021,79.029999,79.737,79.013,79.029999,79.029999,0,60,40,63,37,66,42,58,34
25/08/2021,79.566002,79.991997,79.388374,79.532997,79.532997,0,55,45,59,41,60,45,55,40
26/08/2021,80.047997,80.086998,79.669998,80.024002,80.024002,0,41,59,55,45,55,59,41,45
27/08/2021,79.613998,80.315002,79.431999,79.656998,79.656998,0,43,57,41,59,47,60,40,53
29/08/2021,#N/A,,,,,,44,56,43,57,44,57,43,56
30/08/2021,80.362999,80.362999,79.970001,80.362999,80.362999,0,43,57,43,57,44,59,41,56
31/08/2021,80.153,80.638,80.059998,80.150002,80.150002,0,41,59,43,57,45,59,41,55
01/09/2021,80.551003,81.126999,80.5,80.531998,80.531998,0,43,57,42,58,45,60,40,55
02/09/2021,81.130997,81.510002,80.885002,81.096001,81.096001,0,38,62,43,57,45,63,37,55
03/09/2021,81.320999,82.021004,81.250999,81.333,81.333,0,33,67,38,62,42,67,33,58
05/09/2021,#N/A,,,,,,34,66,33,67,34,67,33,66
06/09/2021,81.702003,81.815002,81.523003,81.709,81.709,0,36,64,32,68,36,68,32,64
07/09/2021,81.639999,81.955002,81.290001,81.664001,81.664001,0,31,69,36,64,37,72,28,63
08/09/2021,81.472,81.641006,80.959999,81.466003,81.466003,0,25,75,31,69,31,75,25,69
09/09/2021,81.114998,81.192001,80.900002,81.134003,81.134003,0,28,72,26,74,30,74,26,70
10/09/2021,80.888,81.424004,80.757004,80.879997,80.879997,0,33,67,28,72,34,73,27,66
12/09/2021,#N/A,,,,,,34,66,33,67,34,67,33,66
13/09/2021,80.935997,81.120003,80.689003,80.950996,80.950996,0,40,60,35,65,40,66,34,60
14/09/2021,81.025002,81.139999,80.316002,81.017998,81.017998,0,43,57,40,60,43,61,39,57
15/09/2021,80.260002,80.344002,79.820999,80.281998,80.281998,0,46,54,42,58,46,59,41,54
16/09/2021,80.268997,80.359001,79.755997,80.300003,80.300003,0,44,56,46,54,47,56,44,53
17/09/2021,79.974998,80.498001,79.884003,79.986,79.986,0,49,51,43,57,49,57,43,51
19/09/2021,#N/A,,,,,,49,51,49,51,49,52,48,51
20/09/2021,79.898003,79.957001,79.040001,79.876999,79.876999,0,49,51,49,51,52,53,47,48
21/09/2021,79.427002,79.827003,78.862,79.445999,79.445999,0,50,50,49,51,51,54,46,49
22/09/2021,78.879997,79.610001,78.852997,78.873558,78.873558,0,47,53,49,51,53,53,47,47
23/09/2021,79.427002,80.508003,79.359001,79.428001,79.428001,0,46,54,47,53,51,55,45,49
24/09/2021,80.526001,80.761002,80.009003,80.499001,80.499001,0,53,47,47,53,53,53,47,47
26/09/2021,#N/A,,,,,,56,44,53,47,56,47,53,44
27/09/2021,80.443001,80.844002,80.410004,80.453003,80.453003,0,50,50,55,45,56,50,50,44
28/09/2021,80.776001,81.305,80.485001,80.785004,80.785004,0,42,58,50,50,51,60,40,49
29/09/2021,80.788002,80.925003,80.208,80.790001,80.790001,0,37,63,43,57,43,63,37,57
30/09/2021,80.334,80.890999,80.334,80.352997,80.352997,0,35,65,37,63,41,65,35,59
01/10/2021,80.567001,80.757004,79.915001,80.567001,80.567001,0,35,65,36,64,36,67,33,64
03/10/2021,#N/A,,,,,,39,61,35,65,39,65,35,61
04/10/2021,80.709999,81.169998,80.495003,80.707001,80.707001,0,44,56,39,61,44,62,38,56
05/10/2021,80.880997,81.306999,80.57,80.885002,80.885002,0,39,61,44,56,45,62,38,55
06/10/2021,81.261002,81.334999,80.575996,81.247002,81.247002,0,42,58,39,61,45,61,39,55
07/10/2021,81.128998,81.637001,81.016998,81.120003,81.120003,0,40,60,42,58,43,63,37,57
08/10/2021,81.697998,81.995003,81.556,81.694,81.694,0,34,66,40,60,40,66,34,60
10/10/2021,#N/A,,,,,,34,66,34,66,35,66,34,65
11/10/2021,81.887001,83.549004,81.887001,81.890999,81.890999,0,33,67,35,65,38,69,31,62
12/10/2021,83.334999,83.792999,83.021004,83.317001,83.317001,0,32,68,33,67,36,68,32,64
13/10/2021,83.261002,83.663002,83.125,83.260002,83.260002,0,30,70,33,67,35,71,29,65
14/10/2021,83.686996,84.394997,83.639999,83.629997,83.629997,0,32,68,31,69,33,70,30,67
15/10/2021,84.401001,84.908997,84.335999,84.370003,84.370003,0,27,73,32,68,32,73,27,68
17/10/2021,#N/A,,,,,,28,72,27,73,28,73,27,72
18/10/2021,84.860001,84.860001,84.277,84.878998,84.878998,0,26,74,26,74,26,79,21,74
19/10/2021,84.776001,85.486,84.709999,84.736,84.736,0,30,70,27,73,30,73,27,70
20/10/2021,85.610001,85.919998,85.489998,85.589996,85.589996,0,30,70,29,71,31,73,27,69
21/10/2021,85.976997,86.240997,85.115997,85.957001,85.957001,0,20,80,32,68,32,82,18,68
22/10/2021,84.983002,85.526001,84.681999,84.969002,84.969002,0,22,78,20,80,26,80,20,74
24/10/2021,#N/A,,,,,,22,78,22,78,22,79,21,78
25/10/2021,84.876999,85.299904,84.797218,84.889,84.889,0,24,76,22,78,24,80,20,76
26/10/2021,85.247002,85.913002,85.212997,85.227997,85.227997,0,30,70,26,74,31,74,26,69
27/10/2021,85.797997,86.051003,85.043999,85.782997,85.782997,0,25,75,29,71,29,76,24,71
28/10/2021,85.325996,85.602997,85.113998,85.322998,85.322998,0,26,74,26,74,28,74,26,72
29/10/2021,85.624001,85.861,85.331001,85.564003,85.564003,0,23,77,27,73,27,77,23,73
31/10/2021,#N/A,,,,,,24,76,23,77,24,77,23,76
01/11/2021,85.893997,86.046997,85.611,85.875999,85.875999,0,26,74,26,74,27,76,24,73
02/11/2021,85.809998,85.903999,84.519997,85.802002,85.802002,0,31,69,26,74,31,77,23,69
03/11/2021,84.742996,84.872002,84.505997,84.720001,84.720001,0,32,68,31,69,33,70,30,67
04/11/2021,85.206001,85.206001,83.903999,85.196999,85.196999,0,26,74,32,68,32,77,23,68
05/11/2021,84.300003,84.308998,83.800003,84.334,84.334,0,26,74,25,75,26,76,24,74
07/11/2021,#N/A,,,,,,26,74,26,74,26,74,26,74
08/11/2021,83.897675,84.167,83.850998,83.912003,83.912003,0,32,68,27,73,32,73,27,68
09/11/2021,83.968002,83.982002,83.132004,83.973,83.973,0,34,66,32,68,34,71,29,66
10/11/2021,83.283997,83.943001,83,83.278,83.278,0,33,67,33,67,34,70,30,66
11/11/2021,83.549004,83.649002,83.110001,83.531998,83.531998,0,38,62,33,67,38,68,32,62
12/11/2021,83.150002,83.445999,83.114998,83.144997,83.144997,0,38,62,38,62,40,62,38,60
14/11/2021,#N/A,,,,,,40,60,38,62,40,62,38,60
15/11/2021,83.575996,83.918999,83.410004,83.567001,83.567001,0,41,59,40,60,42,60,40,58
16/11/2021,83.833,84.155998,83.709,83.830002,83.830002,0,40,60,42,58,46,61,39,54
17/11/2021,83.888,83.905998,83.109001,83.891998,83.891998,0,35,65,40,60,41,66,34,59
18/11/2021,83.014999,83.246002,82.68,82.996002,82.996002,0,37,63,34,66,37,69,31,63
19/11/2021,83.171997,83.353996,82.160004,83.139999,83.139999,0,38,62,37,63,40,65,35,60
21/11/2021,#N/A,,,,,,37,63,37,63,37,63,37,63
22/11/2021,82.535004,83.179001,82.459,82.532997,82.532997,0,32,68,37,63,38,68,32,62
23/11/2021,82.973999,83.223,82.664001,82.961998,82.961998,0,34,66,32,68,34,71,29,66
24/11/2021,83.139999,83.227997,82.730003,83.153,83.153,0,38,62,35,65,38,66,34,62
25/11/2021,83.122002,83.191002,82.790001,83.111,83.111,0,34,66,38,62,38,66,34,62
